SUPERMERCADO TRADICAO LTDA
CEP 12248440 SAO JOSE DOS CAMPOS - SP
CNPJ: 47.692.182/0001-72

Código de Barras;Descrição Reduzida;Quantidade Ajuste;Custo Reposição;Descrição Ajuste Completa;Seção;
7896180710012;PRD P CONF P/ RECH DOCE DE LEITE KG;-0,049;13,50;SAIDA DE DECOMPOSICAO POR NF;13;
7896180710012;PRD P CONF P/ RECH DOCE DE LEITE KG;-0,054;13,50;SAIDA DE DECOMPOSICAO POR NF;13;
7896180710012;PRD P CONF P/ RECH DOCE DE LEITE KG;-0,056;13,50;SAIDA DE DECOMPOSICAO POR NF;13;
7896180710012;PRD P CONF P/ RECH DOCE DE LEITE KG;-0,050;13,50;SAIDA DE DECOMPOSICAO POR NF;13;
7896180710012;PRD P CONF P/ RECH DOCE DE LEITE KG;-0,052;13,50;SAIDA DE DECOMPOSICAO POR NF;13;
7896180710012;PRD P CONF P/ RECH DOCE DE LEITE KG;-0,082;13,50;SAIDA DE DECOMPOSICAO POR NF;13;
7896180710012;PRD P CONF P/ RECH DOCE DE LEITE KG;-0,082;13,50;SAIDA DE DECOMPOSICAO POR NF;13;
7896180710012;PRD P CONF P/ RECH DOCE DE LEITE KG;-0,080;13,50;SAIDA DE DECOMPOSICAO POR NF;13;
7896180710012;PRD P CONF P/ RECH DOCE DE LEITE KG;-0,087;13,50;SAIDA DE DECOMPOSICAO POR NF;13;
7896180710012;PRD P CONF P/ RECH DOCE DE LEITE KG;-0,084;13,50;SAIDA DE DECOMPOSICAO POR NF;13;
7896180710012;PRD P CONF P/ RECH DOCE DE LEITE KG;-0,084;13,50;SAIDA DE DECOMPOSICAO POR NF;13;
7896180710012;PRD P CONF P/ RECH DOCE DE LEITE KG;-0,089;13,50;SAIDA DE DECOMPOSICAO POR NF;13;
7896180710012;PRD P CONF P/ RECH DOCE DE LEITE KG;-0,084;13,50;SAIDA DE DECOMPOSICAO POR NF;13;
7896180710012;PRD P CONF P/ RECH DOCE DE LEITE KG;-0,096;13,50;SAIDA DE DECOMPOSICAO POR NF;13;
7896180710012;PRD P CONF P/ RECH DOCE DE LEITE KG;-0,062;13,50;SAIDA DE DECOMPOSICAO POR NF;13;
7896180710012;PRD P CONF P/ RECH DOCE DE LEITE KG;-0,062;13,50;SAIDA DE DECOMPOSICAO POR NF;13;
7896180710012;PRD P CONF P/ RECH DOCE DE LEITE KG;-0,050;13,50;SAIDA DE DECOMPOSICAO POR NF;13;
7896180710012;PRD P CONF P/ RECH DOCE DE LEITE KG;-0,062;13,50;SAIDA DE DECOMPOSICAO POR NF;13;
7896180710012;PRD P CONF P/ RECH DOCE DE LEITE KG;-0,056;13,50;SAIDA DE DECOMPOSICAO POR NF;13;
7896180710012;PRD P CONF P/ RECH DOCE DE LEITE KG;-0,058;13,50;SAIDA DE DECOMPOSICAO POR NF;13;
7896180710012;PRD P CONF P/ RECH DOCE DE LEITE KG;-0,054;13,50;SAIDA DE DECOMPOSICAO POR NF;13;
0000000010290;PRD P CONF BOMBOM SONHO DE VAL;0,300;54,05;ENTRADA "DE PARA" PADARIA PRODUÇÃO;13;
0000000010290;PRD P CONF BOMBOM SONHO DE VAL;0,100;54,05;ENTRADA "DE PARA" PADARIA PRODUÇÃO;13;
7898921176798;PRD P CONF BRILHO NEUTRO;-0,025;9,75;SAIDA DE DECOMPOSICAO POR NF;13;
7898921176798;PRD P CONF BRILHO NEUTRO;-0,025;9,75;SAIDA DE DECOMPOSICAO POR NF;13;
7898921176828;PRD P CONF CALDA DOCE PUDIM;-0,007;12,57;SAIDA DE DECOMPOSICAO POR NF;13;
7898921176828;PRD P CONF CALDA DOCE PUDIM;0,007;12,57;ENTRADA DE DECOMPOSICAO POR NF;13;
7898921176828;PRD P CONF CALDA DOCE PUDIM;-0,040;12,57;SAIDA DE DECOMPOSICAO POR NF;13;
7898921176828;PRD P CONF CALDA DOCE PUDIM;-0,020;12,71;SAIDA DE DECOMPOSICAO POR NF;13;
7898921176828;PRD P CONF CALDA DOCE PUDIM;-0,022;12,71;SAIDA DE DECOMPOSICAO POR NF;13;
7898921176828;PRD P CONF CALDA DOCE PUDIM;-0,018;12,71;SAIDA DE DECOMPOSICAO POR NF;13;
7898921176828;PRD P CONF CALDA DOCE PUDIM;-0,021;12,71;SAIDA DE DECOMPOSICAO POR NF;13;
7898921176828;PRD P CONF CALDA DOCE PUDIM;-0,021;12,71;SAIDA DE DECOMPOSICAO POR NF;13;
7897077800557;PRD P CONF CHOC EM BARRA AO LEITE;0,160;73,21;ENTRADA "DE PARA" PADARIA PRODUÇÃO;13;
0020842068143;PRD P CONF CHOC EM GOTAS AO LEITE K;-0,144;23,80;SAIDA DE DECOMPOSICAO POR NF;13;
0020842068143;PRD P CONF CHOC EM GOTAS AO LEITE K;-0,081;23,80;SAIDA DE DECOMPOSICAO POR NF;13;
0020842068143;PRD P CONF CHOC EM GOTAS AO LEITE K;-0,008;23,80;SAIDA DE DECOMPOSICAO POR NF;13;
0020842068143;PRD P CONF CHOC EM GOTAS AO LEITE K;-0,036;23,80;SAIDA DE DECOMPOSICAO POR NF;13;
0020842068143;PRD P CONF CHOC EM GOTAS AO LEITE K;-0,089;23,80;SAIDA DE DECOMPOSICAO POR NF;13;
0020842068143;PRD P CONF CHOC EM GOTAS AO LEITE K;-0,088;23,80;SAIDA DE DECOMPOSICAO POR NF;13;
0020842068143;PRD P CONF CHOC EM GOTAS AO LEITE K;-0,130;23,80;SAIDA DE DECOMPOSICAO POR NF;13;
0020842068143;PRD P CONF CHOC EM GOTAS AO LEITE K;-0,123;23,80;SAIDA DE DECOMPOSICAO POR NF;13;
0020842068143;PRD P CONF CHOC EM GOTAS AO LEITE K;-0,125;23,80;SAIDA DE DECOMPOSICAO POR NF;13;
0020842068143;PRD P CONF CHOC EM GOTAS AO LEITE K;-0,125;23,80;SAIDA DE DECOMPOSICAO POR NF;13;
0020842068143;PRD P CONF CHOC EM GOTAS AO LEITE K;-0,132;23,80;SAIDA DE DECOMPOSICAO POR NF;13;
0020842068143;PRD P CONF CHOC EM GOTAS AO LEITE K;-0,142;23,80;SAIDA DE DECOMPOSICAO POR NF;13;
7896699307048;PRD P CONF CHOC EM PO KG;-0,041;49,25;SAIDA DE DECOMPOSICAO POR NF;13;
0769503132204;PRD P CONF COCO RAL EM FLOCOS;-0,127;51,30;SAIDA DE DECOMPOSICAO POR NF;13;
0769503132204;PRD P CONF COCO RAL EM FLOCOS;-0,005;51,30;SAIDA DE DECOMPOSICAO POR NF;13;
0769503132204;PRD P CONF COCO RAL EM FLOCOS;-0,101;51,30;SAIDA DE DECOMPOSICAO POR NF;13;
0769503132204;PRD P CONF COCO RAL EM FLOCOS;-0,068;51,30;SAIDA DE DECOMPOSICAO POR NF;13;
0769503132204;PRD P CONF COCO RAL EM FLOCOS;-0,020;51,30;SAIDA DE DECOMPOSICAO POR NF;13;
0769503132204;PRD P CONF COCO RAL EM FLOCOS;-0,026;51,30;SAIDA DE DECOMPOSICAO POR NF;13;
0769503132204;PRD P CONF COCO RAL EM FLOCOS;-0,424;51,30;SAIDA DE DECOMPOSICAO POR NF;13;
0769503132204;PRD P CONF COCO RAL EM FLOCOS;-0,123;51,30;SAIDA DE DECOMPOSICAO POR NF;13;
0769503132204;PRD P CONF COCO RAL EM FLOCOS;-0,005;51,30;SAIDA DE DECOMPOSICAO POR NF;13;
0769503132204;PRD P CONF COCO RAL EM FLOCOS;-0,015;51,30;SAIDA DE DECOMPOSICAO POR NF;13;
0769503132204;PRD P CONF COCO RAL EM FLOCOS;-0,015;51,30;SAIDA DE DECOMPOSICAO POR NF;13;
0769503132204;PRD P CONF COCO RAL EM FLOCOS;-0,066;51,30;SAIDA DE DECOMPOSICAO POR NF;13;
0769503132204;PRD P CONF COCO RAL EM FLOCOS;-0,067;51,30;SAIDA DE DECOMPOSICAO POR NF;13;
0769503132204;PRD P CONF COCO RAL EM FLOCOS;-0,050;51,30;SAIDA DE DECOMPOSICAO POR NF;13;
0769503132204;PRD P CONF COCO RAL EM FLOCOS;-0,051;51,30;SAIDA DE DECOMPOSICAO POR NF;13;
0769503132204;PRD P CONF COCO RAL EM FLOCOS;-0,010;51,30;SAIDA DE DECOMPOSICAO POR NF;13;
0769503132204;PRD P CONF COCO RAL EM FLOCOS;-0,026;51,30;SAIDA DE DECOMPOSICAO POR NF;13;
0769503132204;PRD P CONF COCO RAL EM FLOCOS;-0,017;51,30;SAIDA DE DECOMPOSICAO POR NF;13;
0769503132204;PRD P CONF COCO RAL EM FLOCOS;-0,017;51,30;SAIDA DE DECOMPOSICAO POR NF;13;
0769503132204;PRD P CONF COCO RAL EM FLOCOS;-0,045;51,30;SAIDA DE DECOMPOSICAO POR NF;13;
0769503132204;PRD P CONF COCO RAL EM FLOCOS;-0,029;51,30;SAIDA DE DECOMPOSICAO POR NF;13;
0769503132204;PRD P CONF COCO RAL EM FLOCOS;-0,012;51,30;SAIDA DE DECOMPOSICAO POR NF;13;
0769503132204;PRD P CONF COCO RAL EM FLOCOS;-0,011;51,30;SAIDA DE DECOMPOSICAO POR NF;13;
0769503132204;PRD P CONF COCO RAL EM FLOCOS;-0,007;51,30;SAIDA DE DECOMPOSICAO POR NF;13;
0769503132204;PRD P CONF COCO RAL EM FLOCOS;-0,007;51,30;SAIDA DE DECOMPOSICAO POR NF;13;
0769503132204;PRD P CONF COCO RAL EM FLOCOS;-0,034;51,30;SAIDA DE DECOMPOSICAO POR NF;13;
0769503132204;PRD P CONF COCO RAL EM FLOCOS;-0,048;51,30;SAIDA DE DECOMPOSICAO POR NF;13;
0769503132204;PRD P CONF COCO RAL EM FLOCOS;-0,048;51,30;SAIDA DE DECOMPOSICAO POR NF;13;
0769503132204;PRD P CONF COCO RAL EM FLOCOS;-0,111;51,30;SAIDA DE DECOMPOSICAO POR NF;13;
0769503132204;PRD P CONF COCO RAL EM FLOCOS;-0,070;51,30;SAIDA DE DECOMPOSICAO POR NF;13;
7898921176767;MISTURA CREME DE CONFEITEIRO EM PO;-0,042;11,66;SAIDA DE DECOMPOSICAO POR NF;13;
7898921176767;MISTURA CREME DE CONFEITEIRO EM PO;-0,034;11,66;SAIDA DE DECOMPOSICAO POR NF;13;
7898921176767;MISTURA CREME DE CONFEITEIRO EM PO;-0,015;11,66;SAIDA DE DECOMPOSICAO POR NF;13;
7898921176767;MISTURA CREME DE CONFEITEIRO EM PO;-0,027;11,66;SAIDA DE DECOMPOSICAO POR NF;13;
7898921176767;MISTURA CREME DE CONFEITEIRO EM PO;-0,034;11,66;SAIDA DE DECOMPOSICAO POR NF;13;
7898921176767;MISTURA CREME DE CONFEITEIRO EM PO;-0,008;11,66;SAIDA DE DECOMPOSICAO POR NF;13;
7898921176767;MISTURA CREME DE CONFEITEIRO EM PO;-0,006;11,66;SAIDA DE DECOMPOSICAO POR NF;13;
7898921176767;MISTURA CREME DE CONFEITEIRO EM PO;-0,170;11,66;SAIDA DE DECOMPOSICAO POR NF;13;
7898921176767;MISTURA CREME DE CONFEITEIRO EM PO;-0,041;11,66;SAIDA DE DECOMPOSICAO POR NF;13;
7898921176767;MISTURA CREME DE CONFEITEIRO EM PO;-0,005;11,66;SAIDA DE DECOMPOSICAO POR NF;13;
7898921176767;MISTURA CREME DE CONFEITEIRO EM PO;-0,025;11,66;SAIDA DE DECOMPOSICAO POR NF;13;
7898921176767;MISTURA CREME DE CONFEITEIRO EM PO;-0,025;11,66;SAIDA DE DECOMPOSICAO POR NF;13;
7898921176767;MISTURA CREME DE CONFEITEIRO EM PO;-0,022;11,66;SAIDA DE DECOMPOSICAO POR NF;13;
7898921176767;MISTURA CREME DE CONFEITEIRO EM PO;-0,022;11,66;SAIDA DE DECOMPOSICAO POR NF;13;
7898921176767;MISTURA CREME DE CONFEITEIRO EM PO;-0,020;11,66;SAIDA DE DECOMPOSICAO POR NF;13;
7898921176767;MISTURA CREME DE CONFEITEIRO EM PO;-0,020;11,66;SAIDA DE DECOMPOSICAO POR NF;13;
7898921176767;MISTURA CREME DE CONFEITEIRO EM PO;-0,004;11,66;SAIDA DE DECOMPOSICAO POR NF;13;
7898921176767;MISTURA CREME DE CONFEITEIRO EM PO;-0,009;11,66;SAIDA DE DECOMPOSICAO POR NF;13;
7898921176767;MISTURA CREME DE CONFEITEIRO EM PO;-0,007;11,66;SAIDA DE DECOMPOSICAO POR NF;13;
7898921176767;MISTURA CREME DE CONFEITEIRO EM PO;-0,013;11,66;SAIDA DE DECOMPOSICAO POR NF;13;
7898921176767;MISTURA CREME DE CONFEITEIRO EM PO;-0,027;11,66;SAIDA DE DECOMPOSICAO POR NF;13;
7898921176767;MISTURA CREME DE CONFEITEIRO EM PO;-0,018;11,66;SAIDA DE DECOMPOSICAO POR NF;13;
7898921176767;MISTURA CREME DE CONFEITEIRO EM PO;-0,010;11,66;SAIDA DE DECOMPOSICAO POR NF;13;
7898921176767;MISTURA CREME DE CONFEITEIRO EM PO;-0,008;11,66;SAIDA DE DECOMPOSICAO POR NF;13;
7898921176767;MISTURA CREME DE CONFEITEIRO EM PO;-0,014;11,66;SAIDA DE DECOMPOSICAO POR NF;13;
7898921176767;MISTURA CREME DE CONFEITEIRO EM PO;-0,016;11,66;SAIDA DE DECOMPOSICAO POR NF;13;
7898921176767;MISTURA CREME DE CONFEITEIRO EM PO;-0,016;11,66;SAIDA DE DECOMPOSICAO POR NF;13;
7898921176767;MISTURA CREME DE CONFEITEIRO EM PO;-0,044;11,66;SAIDA DE DECOMPOSICAO POR NF;13;
7898921176767;MISTURA CREME DE CONFEITEIRO EM PO;-0,049;11,66;SAIDA DE DECOMPOSICAO POR NF;13;
7898921176767;MISTURA CREME DE CONFEITEIRO EM PO;-0,023;11,66;SAIDA DE DECOMPOSICAO POR NF;13;
7898552530211;PRD P CONF FAROFA DOCE;-0,018;14,65;SAIDA DE DECOMPOSICAO POR NF;13;
7898552530211;PRD P CONF FAROFA DOCE;-0,018;14,65;SAIDA DE DECOMPOSICAO POR NF;13;
7898552530211;PRD P CONF FAROFA DOCE;-0,019;14,65;SAIDA DE DECOMPOSICAO POR NF;13;
7898552530211;PRD P CONF FAROFA DOCE;-0,018;14,65;SAIDA DE DECOMPOSICAO POR NF;13;
7898552530211;PRD P CONF FAROFA DOCE;-0,047;14,65;SAIDA DE DECOMPOSICAO POR NF;13;
7898552530211;PRD P CONF FAROFA DOCE;-0,018;14,65;SAIDA DE DECOMPOSICAO POR NF;13;
7898552530211;PRD P CONF FAROFA DOCE;-0,054;14,65;SAIDA DE DECOMPOSICAO POR NF;13;
7898552530211;PRD P CONF FAROFA DOCE;-0,018;14,65;SAIDA DE DECOMPOSICAO POR NF;13;
7898552530211;PRD P CONF FAROFA DOCE;-0,011;14,65;SAIDA DE DECOMPOSICAO POR NF;13;
7898552530211;PRD P CONF FAROFA DOCE;-0,016;14,65;SAIDA DE DECOMPOSICAO POR NF;13;
7898552530211;PRD P CONF FAROFA DOCE;-0,016;14,65;SAIDA DE DECOMPOSICAO POR NF;13;
7898552530211;PRD P CONF FAROFA DOCE;-0,015;14,65;SAIDA DE DECOMPOSICAO POR NF;13;
7898552530211;PRD P CONF FAROFA DOCE;-0,013;14,65;SAIDA DE DECOMPOSICAO POR NF;13;
7898552530211;PRD P CONF FAROFA DOCE;-0,017;14,65;SAIDA DE DECOMPOSICAO POR NF;13;
7898552530211;PRD P CONF FAROFA DOCE;-0,017;14,65;SAIDA DE DECOMPOSICAO POR NF;13;
7898610603307;RECH GOIABADA CREMOSA KG;-0,072;21,90;SAIDA DE DECOMPOSICAO POR NF;13;
7898610603307;RECH GOIABADA CREMOSA KG;-0,072;21,90;SAIDA DE DECOMPOSICAO POR NF;13;
7898610603307;RECH GOIABADA CREMOSA KG;-0,074;21,90;SAIDA DE DECOMPOSICAO POR NF;13;
7898610603307;RECH GOIABADA CREMOSA KG;-0,071;21,90;SAIDA DE DECOMPOSICAO POR NF;13;
7898610603307;RECH GOIABADA CREMOSA KG;-0,188;21,90;SAIDA DE DECOMPOSICAO POR NF;13;
7898610603307;RECH GOIABADA CREMOSA KG;-0,072;21,90;SAIDA DE DECOMPOSICAO POR NF;13;
7898610603307;RECH GOIABADA CREMOSA KG;-0,214;21,90;SAIDA DE DECOMPOSICAO POR NF;13;
7898610603307;RECH GOIABADA CREMOSA KG;-0,072;21,90;SAIDA DE DECOMPOSICAO POR NF;13;
7898610603307;RECH GOIABADA CREMOSA KG;-0,045;21,90;SAIDA DE DECOMPOSICAO POR NF;13;
7898610603307;RECH GOIABADA CREMOSA KG;-0,057;21,90;SAIDA DE DECOMPOSICAO POR NF;13;
7898610603307;RECH GOIABADA CREMOSA KG;-0,063;21,90;SAIDA DE DECOMPOSICAO POR NF;13;
7898610603307;RECH GOIABADA CREMOSA KG;-0,064;21,90;SAIDA DE DECOMPOSICAO POR NF;13;
7898610603307;RECH GOIABADA CREMOSA KG;-0,060;21,90;SAIDA DE DECOMPOSICAO POR NF;13;
7898610603307;RECH GOIABADA CREMOSA KG;-0,054;21,90;SAIDA DE DECOMPOSICAO POR NF;13;
7898610603307;RECH GOIABADA CREMOSA KG;-0,067;21,90;SAIDA DE DECOMPOSICAO POR NF;13;
7898610603307;RECH GOIABADA CREMOSA KG;-0,070;21,90;SAIDA DE DECOMPOSICAO POR NF;13;
7897077838406;GRAN CHOC AO LEITE KG;-0,042;22,57;SAIDA DE DECOMPOSICAO POR NF;13;
7897077838406;GRAN CHOC AO LEITE KG;-0,043;22,57;SAIDA DE DECOMPOSICAO POR NF;13;
7897077838406;GRAN CHOC AO LEITE KG;-0,041;22,57;SAIDA DE DECOMPOSICAO POR NF;13;
7897077838406;GRAN CHOC AO LEITE KG;-0,043;22,57;SAIDA DE DECOMPOSICAO POR NF;13;
7897077838406;GRAN CHOC AO LEITE KG;-0,036;22,57;SAIDA DE DECOMPOSICAO POR NF;13;
7897077838406;GRAN CHOC AO LEITE KG;-0,045;22,57;SAIDA DE DECOMPOSICAO POR NF;13;
7897077838406;GRAN CHOC AO LEITE KG;-0,041;22,57;SAIDA DE DECOMPOSICAO POR NF;13;
7897077838406;GRAN CHOC AO LEITE KG;-0,063;22,57;SAIDA DE DECOMPOSICAO POR NF;13;
7897077838406;GRAN CHOC AO LEITE KG;-0,033;22,57;SAIDA DE DECOMPOSICAO POR NF;13;
7897077838406;GRAN CHOC AO LEITE KG;-0,009;22,57;SAIDA DE DECOMPOSICAO POR NF;13;
7897077838406;GRAN CHOC AO LEITE KG;-0,043;27,71;SAIDA DE DECOMPOSICAO POR NF;13;
7897077838406;GRAN CHOC AO LEITE KG;-0,035;27,71;SAIDA DE DECOMPOSICAO POR NF;13;
7897077838406;GRAN CHOC AO LEITE KG;-0,037;27,71;SAIDA DE DECOMPOSICAO POR NF;13;
7897077838406;GRAN CHOC AO LEITE KG;-0,041;27,71;SAIDA DE DECOMPOSICAO POR NF;13;
7897077838406;GRAN CHOC AO LEITE KG;-0,042;27,71;SAIDA DE DECOMPOSICAO POR NF;13;
7897077838406;GRAN CHOC AO LEITE KG;-0,037;27,71;SAIDA DE DECOMPOSICAO POR NF;13;
7897077838406;GRAN CHOC AO LEITE KG;-0,040;27,71;SAIDA DE DECOMPOSICAO POR NF;13;
7897077838406;GRAN CHOC AO LEITE KG;-0,036;27,71;SAIDA DE DECOMPOSICAO POR NF;13;
7897077838406;GRAN CHOC AO LEITE KG;-0,011;27,71;SAIDA DE DECOMPOSICAO POR NF;13;
7897077838406;GRAN CHOC AO LEITE KG;-0,041;27,71;SAIDA DE DECOMPOSICAO POR NF;13;
7897077838406;GRAN CHOC AO LEITE KG;-0,044;27,71;SAIDA DE DECOMPOSICAO POR NF;13;
7897077838406;GRAN CHOC AO LEITE KG;-0,039;27,71;SAIDA DE DECOMPOSICAO POR NF;13;
7897077838406;GRAN CHOC AO LEITE KG;-0,036;27,71;SAIDA DE DECOMPOSICAO POR NF;13;
7896180781906;DOCE DE LEITE C/ CHOC KG;-0,045;16,42;SAIDA DE DECOMPOSICAO POR NF;13;
7896180781906;DOCE DE LEITE C/ CHOC KG;-0,044;16,42;SAIDA DE DECOMPOSICAO POR NF;13;
7896180781906;DOCE DE LEITE C/ CHOC KG;-0,045;16,42;SAIDA DE DECOMPOSICAO POR NF;13;
7896180781906;DOCE DE LEITE C/ CHOC KG;-0,023;16,42;SAIDA DE DECOMPOSICAO POR NF;13;
7896180781906;DOCE DE LEITE C/ CHOC KG;-0,035;16,42;SAIDA DE DECOMPOSICAO POR NF;13;
7896180781906;DOCE DE LEITE C/ CHOC KG;-0,033;16,42;SAIDA DE DECOMPOSICAO POR NF;13;
7896180781906;DOCE DE LEITE C/ CHOC KG;-0,023;16,42;SAIDA DE DECOMPOSICAO POR NF;13;
7896180781906;DOCE DE LEITE C/ CHOC KG;-0,033;16,42;SAIDA DE DECOMPOSICAO POR NF;13;
7896180781906;DOCE DE LEITE C/ CHOC KG;-0,089;16,42;SAIDA DE DECOMPOSICAO POR NF;13;
7896180781906;DOCE DE LEITE C/ CHOC KG;-0,036;16,42;SAIDA DE DECOMPOSICAO POR NF;13;
7896180781906;DOCE DE LEITE C/ CHOC KG;-0,048;16,42;SAIDA DE DECOMPOSICAO POR NF;13;
7896180781906;DOCE DE LEITE C/ CHOC KG;-5,629;16,42;SAIDA DE DECOMPOSICAO POR NF;13;
7896180781906;DOCE DE LEITE C/ CHOC KG;-0,134;16,42;SAIDA DE DECOMPOSICAO POR NF;13;
7896180781906;DOCE DE LEITE C/ CHOC KG;-0,135;16,42;SAIDA DE DECOMPOSICAO POR NF;13;
7896180781906;DOCE DE LEITE C/ CHOC KG;-0,046;16,42;SAIDA DE DECOMPOSICAO POR NF;13;
7896180781906;DOCE DE LEITE C/ CHOC KG;-0,046;16,42;SAIDA DE DECOMPOSICAO POR NF;13;
7896180781906;DOCE DE LEITE C/ CHOC KG;-0,048;16,42;SAIDA DE DECOMPOSICAO POR NF;13;
7896180781906;DOCE DE LEITE C/ CHOC KG;-0,126;16,42;SAIDA DE DECOMPOSICAO POR NF;13;
7896180781906;DOCE DE LEITE C/ CHOC KG;-7,838;16,42;SAIDA DE DECOMPOSICAO POR NF;13;
7896180781906;DOCE DE LEITE C/ CHOC KG;-0,158;16,42;SAIDA DE DECOMPOSICAO POR NF;13;
7896180781906;DOCE DE LEITE C/ CHOC KG;-0,155;16,42;SAIDA DE DECOMPOSICAO POR NF;13;
7896180781906;DOCE DE LEITE C/ CHOC KG;-0,175;16,42;SAIDA DE DECOMPOSICAO POR NF;13;
7896180781906;DOCE DE LEITE C/ CHOC KG;-0,032;16,42;SAIDA DE DECOMPOSICAO POR NF;13;
7896180781906;DOCE DE LEITE C/ CHOC KG;-0,034;16,42;SAIDA DE DECOMPOSICAO POR NF;13;
7896180781906;DOCE DE LEITE C/ CHOC KG;-0,040;16,42;SAIDA DE DECOMPOSICAO POR NF;13;
7896180781906;DOCE DE LEITE C/ CHOC KG;-0,038;16,42;SAIDA DE DECOMPOSICAO POR NF;13;
7896180781906;DOCE DE LEITE C/ CHOC KG;-0,031;16,42;SAIDA DE DECOMPOSICAO POR NF;13;
7896180781906;DOCE DE LEITE C/ CHOC KG;-0,034;16,42;SAIDA DE DECOMPOSICAO POR NF;13;
7896180781906;DOCE DE LEITE C/ CHOC KG;-0,098;16,42;SAIDA DE DECOMPOSICAO POR NF;13;
7896180781906;DOCE DE LEITE C/ CHOC KG;-0,034;16,42;SAIDA DE DECOMPOSICAO POR NF;13;
7896180781906;DOCE DE LEITE C/ CHOC KG;-0,019;16,42;SAIDA DE DECOMPOSICAO POR NF;13;
7896180781906;DOCE DE LEITE C/ CHOC KG;-0,064;16,42;SAIDA DE DECOMPOSICAO POR NF;13;
7896180781906;DOCE DE LEITE C/ CHOC KG;-0,127;16,42;SAIDA DE DECOMPOSICAO POR NF;13;
7896180781906;DOCE DE LEITE C/ CHOC KG;-0,033;16,42;SAIDA DE DECOMPOSICAO POR NF;13;
7896180781906;DOCE DE LEITE C/ CHOC KG;-0,045;16,42;SAIDA DE DECOMPOSICAO POR NF;13;
7896180781906;DOCE DE LEITE C/ CHOC KG;-0,035;16,42;SAIDA DE DECOMPOSICAO POR NF;13;
7896180781906;DOCE DE LEITE C/ CHOC KG;-0,035;16,42;SAIDA DE DECOMPOSICAO POR NF;13;
7896180781906;DOCE DE LEITE C/ CHOC KG;-0,034;16,42;SAIDA DE DECOMPOSICAO POR NF;13;
7896180781906;DOCE DE LEITE C/ CHOC KG;-0,037;16,42;SAIDA DE DECOMPOSICAO POR NF;13;
7896180781906;DOCE DE LEITE C/ CHOC KG;-0,159;16,42;SAIDA DE DECOMPOSICAO POR NF;13;
7896180781906;DOCE DE LEITE C/ CHOC KG;-0,043;16,42;SAIDA DE DECOMPOSICAO POR NF;13;
7896180781906;DOCE DE LEITE C/ CHOC KG;-0,043;16,42;SAIDA DE DECOMPOSICAO POR NF;13;
7896180781906;DOCE DE LEITE C/ CHOC KG;-0,320;16,42;SAIDA DE DECOMPOSICAO POR NF;13;
7896180781906;DOCE DE LEITE C/ CHOC KG;-0,032;16,42;SAIDA DE DECOMPOSICAO POR NF;13;
7896180781906;DOCE DE LEITE C/ CHOC KG;-0,023;16,42;SAIDA DE DECOMPOSICAO POR NF;13;
7896180781906;DOCE DE LEITE C/ CHOC KG;-0,043;16,42;SAIDA DE DECOMPOSICAO POR NF;13;
7896180781906;DOCE DE LEITE C/ CHOC KG;-0,030;16,42;SAIDA DE DECOMPOSICAO POR NF;13;
7896180781906;DOCE DE LEITE C/ CHOC KG;-0,140;16,42;SAIDA DE DECOMPOSICAO POR NF;13;
7896180781906;DOCE DE LEITE C/ CHOC KG;-0,150;16,42;SAIDA DE DECOMPOSICAO POR NF;13;
7896180781906;DOCE DE LEITE C/ CHOC KG;-0,028;16,42;SAIDA DE DECOMPOSICAO POR NF;13;
7896180781906;DOCE DE LEITE C/ CHOC KG;-0,162;16,42;SAIDA DE DECOMPOSICAO POR NF;13;
7896180781906;DOCE DE LEITE C/ CHOC KG;-0,030;16,42;SAIDA DE DECOMPOSICAO POR NF;13;
7896180781906;DOCE DE LEITE C/ CHOC KG;-0,107;16,42;SAIDA DE DECOMPOSICAO POR NF;13;
7896180781906;DOCE DE LEITE C/ CHOC KG;-0,093;16,42;SAIDA DE DECOMPOSICAO POR NF;13;
7896180781906;DOCE DE LEITE C/ CHOC KG;-0,142;16,42;SAIDA DE DECOMPOSICAO POR NF;13;
7896180781906;DOCE DE LEITE C/ CHOC KG;-0,141;16,42;SAIDA DE DECOMPOSICAO POR NF;13;
7896180781906;DOCE DE LEITE C/ CHOC KG;-0,165;16,42;SAIDA DE DECOMPOSICAO POR NF;13;
7896180781906;DOCE DE LEITE C/ CHOC KG;-0,111;16,42;SAIDA DE DECOMPOSICAO POR NF;13;
7896180781906;DOCE DE LEITE C/ CHOC KG;-0,115;16,42;SAIDA DE DECOMPOSICAO POR NF;13;
0000000010580;PRD P BASE FRG FILE DE PEITO;-0,225;19,90;SAIDA DE DECOMPOSICAO POR NF;13;
0000000010580;PRD P BASE FRG FILE DE PEITO;-0,137;19,90;SAIDA DE DECOMPOSICAO POR NF;13;
0000000010580;PRD P BASE FRG FILE DE PEITO;-0,185;19,90;SAIDA DE DECOMPOSICAO POR NF;13;
0000000010580;PRD P BASE FRG FILE DE PEITO;-0,281;19,90;SAIDA DE DECOMPOSICAO POR NF;13;
0000000010580;PRD P BASE FRG FILE DE PEITO;-0,045;19,90;SAIDA DE DECOMPOSICAO POR NF;13;
0000000010580;PRD P BASE FRG FILE DE PEITO;-0,307;19,90;SAIDA DE DECOMPOSICAO POR NF;13;
